name,address,type,unit
Karahi Boys,259 Kingston Rd Ajax ON L1Z 1A3,,durham
Kathryn's Grill & Bar,14-376 Kingston Rd Pickering ON L1V 1A4,,durham
KB Food,120 Brock St N Whitby ON L1N 4H2,,durham
Kelsey's,1312 Harmony Rd N Oshawa ON L1H 7K5,,durham
Kelsey's,90 Clarington Blvd Bowmanville ON L1C 5A5,,durham
Kelsey's,2025-419 King St W Oshawa ON L1J 2H9,,durham
Kelsey's,195 Consumers Dr Whitby ON L1N 1C4,,durham
Kelsey's,10 Kingston Rd W Ajax ON L1T 4K8,,durham
Kenzo Japanese Noodle House,24 King St E Oshawa ON L1H 1A9,,durham
Kerry's Pizza Chicken and Shawarma,36 Old Kingston Rd Ajax ON L1T 2Z7,,durham
KFC,1327 Simcoe St N Oshawa ON L1G 4X1,,durham
KFC,209 King St E Bowmanville ON,,durham
King's Castle Bar & Grill,570 Westney Rd S Ajax ON L1S 6V6,,durham
King's Key Pub and Restaurant,89 King St E Bowmanville ON L1C 1N4,,durham
Kingsmen Pub & Grill,1550 Kingston Rd Pickering ON L1V 1C3,,durham
Kips Flami'n Burgers,1016 Brock Rd Pickering ON L1W 3M1,,durham
Kiskidee Restaurant & Bar,7-3 Harwood Ave S Ajax ON L1S 2C1,,durham
