name,address,type,unit
DOMINO'S PIZZA,"#2-450 COLUMBIA ST W,  WATERLOO ON N2T 2W1",,waterloo
DOMINO'S PIZZA,"#3B-800 FRANKLIN BLVD,  CAMBRIDGE ON N1R 7Z1",,waterloo
DOMINO'S PIZZA,"#1241 WEBER ST E,  KITCHENER ON N2A 1C2",,waterloo
DOMINO'S PIZZA,"#110-325 MAX BECKER DR,  KITCHENER ON N2E 4H5",,waterloo
DOMINO'S PIZZA,"#-809 VICTORIA STREET NORTH,  KITCHENER ON",,waterloo
DOMINO'S PIZZA,"#6-65 University Ave E,  WATERLOO ON N2J 2V9",,waterloo
DOMINO'S PIZZA,"#B-188 Highland Rd W,  KITCHENER ON N2M 3C2",,waterloo
DOMINO'S PIZZA,"#1531 EAGLE ST N,  CAMBRIDGE ON N3H 1E1",,waterloo
DOMINO'S PIZZA,"#5-195 Franklin Blvd,  Cambridge ON N1R 8H3",,waterloo
DOMINO'S PIZZA,"#190 ST ANDREWS St,  CAMBRIDGE ON N1S 1N5",,waterloo
DOON PIONEER PARK COMMUNITY CENTRE,"#150 PIONEER DR,  KITCHENER ON N2P 2C2",,waterloo
DOON PRESBYTERIAN CHURCH,"#35 ROOS ST,  KITCHENER ON N2P 2B9",,waterloo
DOON VALLEY GOLF COURSE,"#500 DOON VALLEY DR,  KITCHENER ON N2P 1B4",,waterloo
DOON VALLEY MANOR,"#86 DOON VALLEY DR,  KITCHENER ON N2P 1B2",,waterloo
DOON VILLAGE RETIREMENT RESIDENCE,"#868 DOON VILLAGE RD,  KITCHENER ON N2P 3A4",,waterloo
DOREL'S FOOD LTD.,"#101 WHITNEY PL,  KITCHENER ON N2G 2X8",,waterloo
DOUBLE DEAL PIZZA,"#101 HAZELGLEN DR,  KITCHENER ON N2M 2E4",,waterloo
DOUBLE DOUBLE PIZZA AND CHICKEN,"#8-347 ERB ST W,  WATERLOO ON N2L 1W4",,waterloo
DOUBLE DOUBLE PIZZA AND CHICKEN,"#5-95 Saginaw Pky,  CAMBRIDGE ON N1T 1W2",,waterloo
DOUBLE DOUBLE PIZZA AND CHICKEN,"#300-115 Christopher Dr,  Cambridge ON N1R 4S1",,waterloo
DOUBLE DOUBLE PIZZA CHICKEN,"#F-3101 KINGSWAY DR,  KITCHENER ON N2C 2M5",,waterloo
DOUBLE DOUBLE PIZZA CHICKEN,"#153 KING ST W,  KITCHENER ON N2G 1A7",,waterloo
DOUBLE TASTE SHAWARMA,"#3-130 Cedar St,  Cambridge ON N1S 1W4",,waterloo
DOUBLE TASTE SHAWARMA,"#123 Pioneer Dr,  E103 Kitchener ON N2P 2A3",,waterloo
DOWNTOWN COMMUNITY CENTRE - NEIGHBOURHOOD KITCHEN,"#B-35 Weber St W,  KITCHENER ON N2H 3Z1",,waterloo
DOWNTOWN COMMUNITY CENTRE-MAIN KITCHEN,"#35 WEBER ST W,  KITCHENER ON N2H 3Z1",,waterloo
DOWNTOWN COMMUNITY CENTRE-TUCK SHOP,"#35 WEBER ST W,  KITCHENER ON N2H 3Z1",,waterloo
DRAGON CITY CHINESE RESTAURANT,"#5-970 FRANKLIN BLVD,  CAMBRIDGE ON N1R 8R3",,waterloo
DRAGON CITY CHINESE RESTAURANT,"#130 CEDAR ST,  CAMBRIDGE ON N1S 1W4",,waterloo
DRIFTWOOD PARK CHILD CARE CENTRE,"#50 PARKLAND CRES,  KITCHENER ON N2N 1S4",,waterloo
DT SHAWARMA,"#102-1405 Ottawa St N,  Kitchener ON N2A3Z1",,waterloo
DUKE AND THE DUCHESS,"#900 JAMIESON PKY,  CAMBRIDGE ON N3C 4N6",,waterloo
"DUKE CORNER STORE, THE","#10 WATER ST N,  KITCHENER ON N2H 5A5",,waterloo
DUKE OF WELLINGTON,"#33 ERB ST W,  WATERLOO ON N2L 1S8",,waterloo
DUKE'S DUGOUT,"#1935 Rogers Dr,  CAMBRIDGE ON N3H 4C8",,waterloo
DUNCAN MCINTOSH ARENA CANTEEN,"#200 CHRISTOPHER DR,  CAMBRIDGE ON N1R 4S4",,waterloo
DUNDEE COUNTRY CLUB,"#1801 QUEEN ST N,  WILMOT ON N0B 2E0",,waterloo
DUNDEE DRIVIN' DINER,"#525 New Bedford Dr,  Waterloo ON N2K 4G5",,waterloo
DUTCHIE'S FRESH MARKET,"#25 BRUCE ST,  KITCHENER ON N2B 1Y4",,waterloo
DUTCHIE'S FRESH MARKET,"#663 Erb St W,  WATERLOO ON N2J 3Z4",,waterloo
DVAS CUSTOM CAKES & TREATS,"#5-383 Elgin St N,  CAMBRIDGE ON",,waterloo
DYER SWEETS,"#-5 Church St W,  Elmira Ontario N3B 1M2",,waterloo
DYNAMITE PIZZA,"#501 KRUG ST,  KITCHENER ON N2B 1L3",,waterloo
E.J.'S AT BADEN,"#39 SNYDER'S RD W,  BADEN ON N0B 1G0",,waterloo
E.V.O. KITCHEN,"#31 Water St S,  CAMBRIDGE ON",,waterloo
EAGLE CONVENIENCE,"#1390 EAGLE ST N,  CAMBRIDGE ON N3H 1C7",,waterloo
EAGLE MINI MART,"#1531 EAGLE ST N,  CAMBRIDGE ON N3H 1E1",,waterloo
EARLIDALE MEATS,"#2065 FLORADALE RD,  WOOLWICH ON N3B 2Z1",,waterloo
EARLY YEARS EDUCATION SYSTEM,"#1284 Ottawa Street South,  Kitchener ON N2E 1M1",,waterloo
EAST AFRICAN CAFE,"#C-50 Ontario St S,  KITCHENER ON N2G 1X4",,waterloo
EAST SIDE MARIO'S,"#450 KING ST N,  WATERLOO ON N2J 2Z5",,waterloo
EAST SIDE MARIO'S,"#355 HESPELER RD,  CAMBRIDGE ON N1R 6B3",,waterloo
EAST SIDE SHAWARMA AND KABAB,"#6B-3101 KINGSWAY DR,  KITCHENER ON N2C 2M5",,waterloo
EASTWOOD COLLEGIATE INSTITUTE CAFETERIA,"#760 WEBER ST E,  KITCHENER ON N2H 1H6",,waterloo
"EASY POUR WINE BAR, THE","#1660 BLAIR RD,  CAMBRIDGE ON N3H 4R8",,waterloo
EASY SEAFOOD,"#980 FRANKLIN BLVD,  CAMBRIDGE ON N1R 8R3",,waterloo
EATING CLOUDS FOOD TRUCK,"#99 Regina St S,  Waterloo Ontario N2J 4V3",,waterloo
EBY MANOR LTD.,"#1174 WEEBY PL,  WOOLWICH ON N2J 4G8",,waterloo
EBY VILLAGE,"#50 EBY ST S,  KITCHENER ON N2G 3L1",,waterloo
EBYTOWN FOOD CO-OP,"#43 QUEEN ST S,  KITCHENER ON N2G 1V8",,waterloo
ECO-CAFE,"#1441 King St N,  St. Jacobs ON N0B 2N0",,waterloo
ECOLE SECONDAIRE CATHOLIQUE (E.S.C.) PERE RENE DE GALINEE,"#450 MAPLE GROVE RD,  CAMBRIDGE ON N3H 4R7",,waterloo
ECONOMICAL MUTUAL INSURANCE,"#111 WESTMOUNT RD S,  WATERLOO ON N2L 2L6",,waterloo
EDELWEISS - REGION OF WATERLOO HEADQUARTERS,"#150 FREDERICK ST,  KITCHENER ON N2H 2L9",,waterloo
EDELWEISS TAVERN,"#600 DOON VILLAGE RD,  KITCHENER ON N2P 1G6",,waterloo
EDIBLE ARRANGEMENTS,"#B4-583 KING ST N,  WATERLOO ON N2V 2E5",,waterloo
EDIBLE ARRANGEMENTS,"#13-525 Hespeler Rd,  Cambridge ON N1R 6J2",,waterloo
EDITH MACINTOSH CHILDREN'S CENTRE,"#104 STIRLING Ave S,  KITCHENER ON N2G 3N9",,waterloo
EDUKIDS,"#499 HESPELER RD,  CAMBRIDGE ON N1R 8J6",,waterloo
EDWARD FAMILY ORGANICS,"#5295 William Hastings Line Millbank,  Ontario N0K 1L0",,waterloo
EGG ROLL KING,"#85 COURTLAND Ave E,  KITCHENER ON N2G 2T6",,waterloo
EJ'S FRYTASTIC,"#20A Arthur St N,  ELMIRA ON N3B 1Z9",,waterloo
EL MILAGRO FOOD TRUCK AND CATERING,"#99 Regina St S,  Waterloo Ontario N2J 4V3",,waterloo
ELEVENSES,"#316-25 FREDERICK ST,  KITCHENER ON N2H 6M8",,waterloo
ELGIN MINI MART,"#3-79 ELGIN ST N,  CAMBRIDGE ON N1R 5H4",,waterloo
ELITE DAYCARE,"#445 THOMPSON Dr,  CAMBRIDGE ON N1K 2K7",,waterloo
ELIXIR BISTRO,"#34 MAIN ST,  CAMBRIDGE ON N1R 1V4",,waterloo
ELLISON'S BISTRO,"#14 CHARLES ST W,  KITCHENER ON N2E 1H2",,waterloo
ELMIRA & DISTRICT CURLING CLUB,"#40 ELDALE RD,  WOOLWICH ON N3B 2C7",,waterloo
ELMIRA BOWL,"#15 FIRST ST E,  ELMIRA ON N3B 2E6",,waterloo
ELMIRA CHILDREN'S CENTRE,"#250 WILLIAM ST,  ELMIRA ON N3B 0B9",,waterloo
ELMIRA COMMUNITY NURSERY SCHOOL,"#250 William St,  ELMIRA ON N3B 0B9",,waterloo
ELMIRA DISTRICT COMMUNITY LIVING - ALC BARNSWALLOW,"#118 BARNSWALLOW DR,  ELMIRA ON N3B 2Y9",,waterloo
ELMIRA DISTRICT COMMUNITY LIVING - AVENUES,"#146 CHURCH ST W,  ELMIRA ON N3B 1N3",,waterloo
ELMIRA DISTRICT COMMUNITY LIVING - REID WOODS,"#7632 REID WOODS DR,  WOOLWICH ON N3B 2Z1",,waterloo
ELMIRA DISTRICT SECONDARY SCHOOL,"#4 UNIVERSITY Ave W,  ELMIRA ON N3B 1K2",,waterloo
ELMIRA DONUTS & DELI,"#22 CHURCH ST W,  ELMIRA ON N3B 1M3",,waterloo
ELMIRA GOLF CLUB - GRILL ON THE GREEN,"#40 ELDALE RD,  WOOLWICH ON N3B 2Z5",,waterloo
ELMIRA LIONS CLUB HALL,"#40 SOUTH ST W,  ELMIRA ON N3B 1Y9",,waterloo
ELMIRA LIONS CLUB HALL FOOD TRAILER,"#40 South St W,  ELMIRA ON N3B 1K8",,waterloo
ELMIRA MARKET - ADEN AND EVA MARTIN,"#22 Church St W,  Elmira Ontario N3B 1M3",,waterloo
ELMIRA MARKET - EBY FAMILY HONEY,"#22 Church St W,  Elmira Ontario N3B 1M2",,waterloo
ELMIRA MARKET - ELSIE MARTIN,"#22 Church St W,  Elmira Ontario N3B 1M3",,waterloo
ELMIRA MARKET - MAPLE CRISP ORCHARDS,"#22 Church St W,  Elmira Ontario N3B 1M3",,waterloo
ELMIRA MARKET - MARTIN'S BAKERY,"#22 CHURCH ST W,  ELMIRA ON N3B 1M3",,waterloo
ELMIRA MARKET - MARYHILL ORGANIC2,"#22 Church St W,  Elmira Ontario N3B 1M3",,waterloo
ELMIRA MARKET - MIDDLE O' NOWHERE,"#22 Church St W,  Elmira Ontario N3B 1M3",,waterloo
ELMIRA MARKET - NEW LEAF MARKET GARDEN,"#22 Church St W,  Elmira Ontario N3B 1M3",,waterloo
ELMIRA MARKET - PAUL MARTIN,"#22 CHURCH ST W,  ELMIRA Ontario N3B 1M3",,waterloo
ELMIRA MARKET - YATTON HOME BAKING,"#22 Church St W,  Elmira Ontario N3B 1M3",,waterloo
ELMIRA MEAT MARKET,"#61 ARTHUR ST S,  ELMIRA ON N3B 2M6",,waterloo
ELMIRA MINI MART,"#1-112 ORIOLE PKY,  ELMIRA ON N3B 1C5",,waterloo
ELMIRA SIP & BITE,"#39 ARTHUR ST S,  ELMIRA ON N3B 2M4",,waterloo
ELMIRA TANDOORI GRILL,"#3-16 ARTHUR ST S,  ELMIRA Ontario N3B 2M5",,waterloo
EMERGENCY FOOD HAMPER PROGRAM,"#807 GUELPH ST,  KITCHENER ON N2H 5Z2",,waterloo
EMERSON BOWMAN,"#7480 Line 86,  WELLESLEY ON N0B 2S0",,waterloo
EMMANUEL AT BRIGHTON DAY CARE,"#65 NOECKER ST,  WATERLOO ON N2J 2R6",,waterloo
EMMANUEL EVANGELICAL MISSIONARY CHURCH,"#2 First St W,  ELMIRA ON N3B 1G2",,waterloo
EMMANUEL UNITED CHURCH,"#22 BRIDGEPORT RD W,  WATERLOO ON N2L 2Y3",,waterloo
EMPRESS OF INDIA,"#34 KING ST S,  WATERLOO Ontario N2J 1N8",,waterloo
ENGLISH AT FIRST,"#16 WILLIAM ST W,  WATERLOO ON N2L 1J3",,waterloo
ENNIO'S PASTA HOUSE,"#384 KING ST N,  WATERLOO ON N2J 4L6",,waterloo
ENNIO'S TASTES OF ITALY,"#A2-1-655 FAIRWAY RD S,  KITCHENER ON N2C 1X4",,waterloo
EQUITABLE LIFE,"#1 WESTMOUNT RD N,  WATERLOO ON N2L 2R2",,waterloo
ERB AND CULTURE,"#24 King St N,  Waterloo Ontario N2J 2W6",,waterloo
ERB& GOOD FUNERAL HOME,"#171 KING ST S,  WATERLOO ON N2J 1P7",,waterloo
ERNIE'S ROADHOUSE,"#7 QUEEN ST W,  CAMBRIDGE ON N2C 1G2",,waterloo
ESL ST. LOUIS LINC DAY CARE,"#80 YOUNG ST,  KITCHENER ON N2H 4Z1",,waterloo
ESSO CIRCLE K,"#415 KING ST N,  WATERLOO ON N2J 2Z4",,waterloo
ESSO HIGHLAND,"#125 HIGHLAND RD E,  KITCHENER ON N2M 3V8",,waterloo
ESSO SNACKMART,"#1273 KING ST E,  CAMBRIDGE ON N3H 3P9",,waterloo
ESSO/ CIRCLE K,"#775 Highland Rd W,  KITCHENER ON N2G 3W7",,waterloo
ESSO/COUNTRY STYLE - ELMIRA,"#390 ARTHUR ST S,  WOOLWICH ON N3B 2P6",,waterloo
ESTA CHOCOLATES,"#D5-550 Parkside DR,  WATERLOO ON N2L 5V4",,waterloo
ETHEL'S LOUNGE,"#114 KING ST N,  WATERLOO ON N2J 2X6",,waterloo
EUREST SERVICES,"#227 KING ST S,  WATERLOO ON N2J 4C5",,waterloo
EURO PASTRY & BAKERY,"#200-115 CHRISTOPHER DR,  CAMBRIDGE ON N1R 4S1",,waterloo
EUROCAN SPECIAL FOODS INC.,"#221 LOUISA ST,  KITCHENER ON N2N 5M6",,waterloo
EUROMART & DELI INC.,"#6-1001 LANG'S DR,  CAMBRIDGE ON N1R 7K7",,waterloo
EUROPEAN MEAT & DELI STORE-ARCUENSE STORE,"#46 COURTLAND Ave,  KITCHENER ON N2G 2T7",,waterloo
EUROPEAN PASTRIES,"#1143 BLEAMS RD,  MANNHEIM ON N0B 2G0",,waterloo
EVERGREEN MINI MART,"#16 KING ST E,  KITCHENER ON N2G 2K6",,waterloo
EVERGREEN TOP CONVENIENCE STORE,"#370 HIGHLAND RD W,  KITCHENER ON N2M 5J9",,waterloo
EVERYTHING BARGAIN & CONVENIENCE,"#1097 WEBER ST E,  KITCHENER ON N2A 1B7",,waterloo
EWA WILK HOTDOG CART,"#57 Jubilee Drive,  KITCHENER ON",,waterloo
EXCLAMATION FUSION RESTAURANT,"#H107-62 BALSAM ST,  WATERLOO ON N2L 3H2",,waterloo
EXOTICA,"#813-130 Columbia St W,  Waterloo N2L 0G6",,waterloo
F&J AFRICAN CARRIBEAN MARKET,"#261 Hespeler Rd,  Cambridge ON N1R 3H8",,waterloo
FAIRVIEW MENNONITE HOME (LTCH & RETIREMENT HOME),"#515 LANG'S DR,  CAMBRIDGE ON N3H 5E4",,waterloo
FAIRY FLOSS,"#45 WOODSIDE AVE,  KITCHENER ON N2M 3K9",,waterloo
FAMILY DOLLAR AND MORE,"#96 KING ST W,  Kitchener ON N2G 1A6",,waterloo
FAMILY PIZZA & SHAWARMA,"#5-1077 Weber St E,  Kitchener ON N2A 3Y5",,waterloo
FAMILY VARIETY & GIFTS,"#100 JAMIESON PKY,  CAMBRIDGE ON N3C 3X1",,waterloo
FAMOSO NEAPOLITAN PIZZERIA,"#4-15 King St S,  WATERLOO ON N2J 1N9",,waterloo
FAMOUS OWL OF MINERVA,"#2 KING ST N,  WATERLOO ON N2J 2W7",,waterloo
FAMOUS PIZZA,"#5-28 QUEEN ST W,  CAMBRIDGE ON N3C 1G1",,waterloo
FAMOUS WOK,"#327-355 Hespeler RD,  CAMBRIDGE ON N1R 6B3",,waterloo
FAMOUS WOK,"#2960 KINGSWAY DR,  KITCHENER ON N2C 1X1",,waterloo
FANTASTIC WOK,"#38-170 University Avenue West,  Waterloo ON N2L 3E9",,waterloo
FARAH FOODS MART,"#3-210 LORRAINE Ave,  KITCHENER ON N2B 3T4",,waterloo
FARAH'S FOOD MART,"#170 UNIVERSITY Ave W,  WATERLOO ON N2L 3E9",,waterloo
FARM BOY 2012 INC.,"#2-385 Fairway RD S,  KITCHENER ON N2C 2N9",,waterloo
FARM BOY CAMBRIDGE,"#C-350 Hespeler RD,  CAMBRIDGE ON N1R 7N7",,waterloo
FARM BOY WATERLOO,"#417 King Street N,  Waterloo ON N2J 2Z5",,waterloo
FARM GIRL L'OVEN,"#16-131 Sheldon Dr,  Cambridge ON",,waterloo
FARM PANTRY,"#1386 KING ST N,  ST. JACOBS ON N0B 2N0",,waterloo
"FARMER'S CUT, THE","#620 COLBY DR,  WATERLOO ON N2A 1V2",,waterloo
FAST EDDIE'S,"#160 DUNDAS ST S,  CAMBRIDGE ON N1R 5P1",,waterloo
FAST EDDIE'S,"#688 HESPELER RD,  CAMBRIDGE ON N3H 4R7",,waterloo
FAST EDDIE'S,"#1055 ELGIN ST N,  CAMBRIDGE ON N3T 5Z9",,waterloo
FAT BASTARD BURRITO,"#7-255 King St N,  WATERLOO ON N2J 4V2",,waterloo
FAT BASTARD BURRITO CO.,"#306 KING ST W,  KITCHENER ON N2G 1B7",,waterloo
FAUL FAMILY FARM,"#1180 WRIGLEY RD,  North Dumfries ON N0B 1E0",,waterloo
FENG GARDEN,"#61 Ainslie St N,  Cambridge ON N1R 3J7",,waterloo
FERGUS PLACE,"#164 Fergus Ave,  Kitchener ON N2A 2H2",,waterloo
"FIDDLE & FIRKIN, THE","#710 KING ST E,  CAMBRIDGE ON N3H 3N8",,waterloo
FIDDLEHEADS HEALTH & NUTRITION,"#438 HIGHLAND RD W,  KITCHENER ON N2M 3C7",,waterloo
FIDDLEHEADS HEALTH & NUTRITION,"#25 BRUCE ST,  KITCHENER ON N2B 1Y4",,waterloo
FIDDLEHEADS HEALTH AND NUTRITION,"#5-245 The Boardwalk ,  Waterloo ON N2T 0A6",,waterloo
FIDDLEHEADS HEALTH AND NUTRITION,"#3, 4, 5-480 Hespeler RD,  CAMBRIDGE ON N1R 7R9",,waterloo
FIDDLEHEADS HEALTH AND NUTRITION,"#2-573 KING ST N,  WATERLOO ON N2L 5Z7",,waterloo
FIDDLEHEADS HEALTH AND NUTRITION,"#2-75 Bridgeport Rd E,  WATERLOO ON N2J 2K1",,waterloo
FIFTY'S DELI & RESTAURANT,"#426 HESPELER RD,  CAMBRIDGE ON N1R 6J7",,waterloo
FIGARO'S PIZZA,"#111-90 Weber ST N,  WATERLOO ON N2J 3G8",,waterloo
FINEST SAUSAGE & MEAT LTD.,"#268 TRILLIUM DR,  KITCHENER ON N2E 1X2",,waterloo
FIONN MACCOOL'S,"#4287 King ST E,  KITCHENER ON N2P 2E9",,waterloo
FIRAS SHAWARMA,"#102-600 Doon Village Rd S,  Kitchener ON N2P-1G6",,waterloo
FIREHOUSE SUBS,"#1-200 The Boardwalk Kitchener,  ON N2J 3Z4",,waterloo
FIREHOUSE SUBS,"#3-310 FAIRWAY RD S,  KITCHENER ON N2C 1X3",,waterloo
FIREHOUSE SUBS,"#101-541 Hespeler Rd,  Cambridge ON N1R 6J2",,waterloo
FIRESIDE DELI & FAMILY RESTAURANT,"#800 OTTAWA ST S,  KITCHENER ON N2E 3Z4",,waterloo
FIRST BAPTIST CHURCH,"#306 ERB St W,  WATERLOO ON N2L 1W3",,waterloo
"FISH HUT, THE","#24-450 WESTHEIGHTS DR,  KITCHENER ON N2N 2B9",,waterloo
FISHER MILLS CONVENIENCE,"#A-B-165 FISHER MILLS RD,  CAMBRIDGE ON N3C 1E1",,waterloo
FIT FOR LIFE,"#430 The Boardwalk,  Waterloo ON",,waterloo
FITNESS 360 SMOOTHIE BAR,"#283 Northfield Dr.,  WATERLOO ON N2J 4G8",,waterloo
FLAME HOUSE GRILL AND BAR,"#12-370 Highland Rd W,  Kitchener ON N2M5J9",,waterloo
FLAME MEAT SHOP,"#500 GLEN FORREST BLVD,  WATERLOO ON N2L 5G4",,waterloo
FLAMEZ & FLAVA,"#B-293 Bluevale Street North,  Waterloo ON",,waterloo
FLAMEZ & FLAVA JAMAICAN GOURMET,"#99 Regina St S,  Waterloo Ontario N2J 4V3",,waterloo
FLAVOR TABLES AT OUR LADY OF GUADALUPE,"#85 Strange St,  Kitchener N2G 1R4",,waterloo
FLAVOR TABLES BY HERLINDA,"#195 King St E,  Kitchener N2G 2K8",,waterloo
FLAVOURS,"#148 PEEL ST,  NEW HAMBURG ON N3A 1E3",,waterloo
FLORADALE MENNONITE CHURCH,"#22 FLORAPINE RD,  FLORADALE ON N0B 1V0",,waterloo
FLYING J,"#2492 Cedar Creek RD,  NORTH DUMFRIES ON N0B 1E0",,waterloo
FO' CHEEZY CATERING KITCHEN (ADESA AUCTIONS),"#55 WAYDOM DR,  North Dumfries ON N0B 1E0",,waterloo
FO' CHEEZY FOOD TRUCK,"#55 Waydom Dr,  Ayr ON N0B 1E0",,waterloo
FO' CHEEZY FOOD TRUCK,"#55 Waydom Dr,  Ayr ON N0B 1E0",,waterloo
"FOOD BANK OF WATERLOO REGION, THE","#50 ALPINE CRT KITCHENER,  ON N2E 2M7",,waterloo
FOOD BASICS,"#655 FAIRWAY RD S,  KITCHENER ON N2C 1X4",,waterloo
FOOD BASICS,"#232 ARTHUR ST S,  ELMIRA ON N3B 2P2",,waterloo
FOOD BASICS,"#370 HIGHLAND RD W,  KITCHENER ON N2M 5J9",,waterloo
FOOD BASICS,"#100 JAMIESON PKY,  CAMBRIDGE ON N3C 4B3",,waterloo
FOOD BASICS,"#95 WATER ST N,  CAMBRIDGE ON N1R 3B5",,waterloo
FOOD BASICS,"#1405 OTTAWA ST N,  KITCHENER ON N2A 1H3",,waterloo
FOOD BASICS,"#851 FISCHER-HALLMAN RD,  KITCHENER ON N2M 5N8",,waterloo
FOOD BASICS,"#600 Laurelwood Dr,  WATERLOO ON N2V 0A2",,waterloo
FOOD NOT BOMBS/K-W YOUTH COLLECTIVE,"#-23 Water St. N,  KITCHENER ON",,waterloo
FOOD4KIDS WATERLOO WELLINGTON,"#200 David Bergey Dr,  Kitchener ON N2E 3Y4",,waterloo
FOODIE FRUITIE,"#7-203 Lester St,  WATERLOO ON N2L 0B5",,waterloo
FOODLAND,"#315 ARTHUR ST S,  ELMIRA ON N3B 3L5",,waterloo
FORE QUARTER BUTCHER SHOP,"#217 Louisa St,  Kitchener ON N2H 4C7",,waterloo
FOREIGN SHAWARMA,"#851 FISCHER HALLMAN RD,  KITCHENER ON N2M 5N8",,waterloo
FOREST GLEN PUBLIC SCHOOL BREAKFAST CLUB,"#437 Waterloo Street,  New Hamburg ON N3A 1S9",,waterloo
FOREST HEIGHTS COLLEGIATE CAFETERIA,"#255 FISCHER-HALLMAN RD,  KITCHENER ON N2M 4X8",,waterloo
FOREST HEIGHTS COMMUNITY CENTRE,"#1700 QUEEN'S BLVD,  KITCHENER ON N2N 3L6",,waterloo
FOREST HEIGHTS LONG TERM CARE CENTRE,"#60 WESTHEIGHTS DR,  KITCHENER ON N2N 2A8",,waterloo
FOREST HILL UNITED CHURCH,"#121 Westmount Rd,  KITCHENER ON",,waterloo
FORK N' GOOD,"#425 Bingemans Centre Drive,  KITCHENER ON N2B 3X7",,waterloo
FORSYTHE VARIETY,"#4396 KING ST E,  KITCHENER ON N2G 3W6",,waterloo
FORWELL SUPER VARIETY,"#355 LANCASTER ST W,  KITCHENER ON N2H 4V4",,waterloo
FORWELL SUPER VARIETY,"#3015 LOBSINGER LINE,  HEIDELBERG ON N0B 2M0",,waterloo
FOUR ALL ICE CREAM,"#105-141 WHITNEY PL,  KITCHENER ON",,waterloo
FOUR ALL ICE CREAM,"#56-75 KING ST S,  WATERLOO ON N2J1P2",,waterloo
FOUR FATHERS BREWING CO.,"#125 GUELPH AVE,  CAMBRIDGE ON N3C 1A5",,waterloo
FOUR POINTS BY SHERATON HOTEL,"#210 Preston Pky,  CAMBRIDGE ON N3H 5N1",,waterloo
FOXWOOD COUNTRY CLUB,"#2777 ERB'S RD,  WILMOT ON N3A 3M4",,waterloo
FRANKLIN MOMO EXPRESS (SHELL GAS STATION),"#800 Franklin Blvd,  Cambridge ON N1R 7Z1",,waterloo
FRANKLIN PIZZERIA & RESTAURANT,"#3-2399 KINGSWAY DR,  KITCHENER ON N2C 1A5",,waterloo
FRANK'S FOOD SERVICE,"#509 Wilson Ave,  KITCHENER ON N2C 2M4",,waterloo
FRANNIE'S RESTAURANT & BAKERY,"#2890 Victoria St N,  Woolwich ON N0B 1M0",,waterloo
FRANNY'S FARMHOUSE,"#3-10 WYMAN RD,  WATERLOO ON N2K 1K7",,waterloo
FRATELLO PIZZERIA,"#84 KING ST N,  WATERLOO ON N2J 2X4",,waterloo
FREDERICK BLUES BAR AND BILLIARDS,"#B6-385 FREDERICK ST,  KITCHENER ON N2H 2P2",,waterloo
FRESH BURRITO,"#652 FAIRWAY RD,  KITCHENER ON N2C 1X4",,waterloo
FRESH BURRITO,"#31-170 University Avenue West,  Waterloo ON N2L 3E9",,waterloo
FRESH GROUND CAFE,"#256 King Street East,  Kitchener ON",,waterloo
FRESHCO.,"#75 Dundas ST,  CAMBRIDGE ON N1R 6G5",,waterloo
FRESHCO.,"#1111 WEBER ST E,  KITCHENER ON N2A 2Y2",,waterloo
FRESHCO.,"#720 WESTMOUNT RD E,  KITCHENER ON N2E 2M6",,waterloo
FRESHCO.,"#1 Hespeler Rd,  CAMBRIDGE ON N1R 8L4",,waterloo
FRESHCO.,"#425 UNIVERSITY Ave E,  WATERLOO ON N2K 4C9",,waterloo
FRESHII,"#6-255 King St N,  WATERLOO ON N2J 4V2",,waterloo
FRESHII,"#L4-10 Manitou Drive,  Kitchener ON N2C2N3",,waterloo
FRESHII,"#A-110 KING ST S,  WATERLOO Ontario N2J 1P5",,waterloo
FRESHII,"#19-480 HESPELER RD,  CAMBRIDGE ON N1R 7R9",,waterloo
FRESHII,"#4391 King St East,  Kitchener N2P 2G1",,waterloo
FRESHII,"#108-646 ERB ST W,  WATERLOO ON N2T 2I8",,waterloo
FRESHII,"#4-584 WEBER ST N,  WATERLOO ON N2L 0C7",,waterloo
FRESHLY SQUEEZED,"#K3-550 King St N,  WATERLOO ON N2L 5W6",,waterloo
FRESHLY SQUEEZED,"#2960 KINGSWAY DR,  KITCHENER ON N2C 1X1",,waterloo
FRIEDA'S PLACE,"#1-210 PINEBUSH RD,  CAMBRIDGE ON N1R 8A9",,waterloo
FROST DESSERT SHOPPE,"#55 SNYDER'S RD W,  BADEN ON N3A 2M2",,waterloo
FRY CO,"#1750 King St E,  Cambridge ON N3H 3R6",,waterloo
FULL CIRCLE FOODS,"#3 CHARLES ST W,  KITCHENER ON N2G 1H1",,waterloo
FUNCARE LEARNING CENTRE,"#119 Arthur St S,  Elmira Ontario N3B 2N8",,waterloo
"FUNKEE GOOSE CAFE, THE","#500 FISCHER-HALLMAN RD N,  WATERLOO ON N2L 0B1",,waterloo
FUNVILLA,"#335 Gage Ave,  Kitchener ON N2M 5E1",,waterloo
FUZION FITNESS JUICE BAR,"#505 HESPELER RD,  CAMBRIDGE ON N1R 6J2",,waterloo
GALAXY CINEMAS - GENERAL CONCESSION,"#550 KING ST N,  WATERLOO ON N2L 5W6",,waterloo
GALAXY CINEMAS - OUTTAKES BACKSTAGE BISTRO,"#550 KING ST N,  WATERLOO ON N2L 5W6",,waterloo
GALE PRESBYTERIAN CHURCH,"#10 BARNSWALLOW DR,  ELMIRA ON N3B 0A8",,waterloo
