name,address,type,unit
Farmer's Daughter,118 Highway 60 Huntsville ON P1H 1C2,,simcoe
"Farmhouse, The",268 Bradford Street Barrie ON L4N 6T3,,simcoe
Fat Bastard Burrito,2-506 Bayfield St N Barrie ON L4M 5A2,,simcoe
Fat Bastard Burrito,4-205 Memorial Ave Orillia ON L3V 5X8,,simcoe
Feeb's Pub & Grill,2 Mill Street E Tottenham ON L0G 1W0,,simcoe
Fern Resort,4432 Fern Resort Road Orillia ON L3V 6H5,,simcoe
Fern Resort - BBQ,4432 Fern Resort Road Orillia ON L3V 6H5,,simcoe
Fern Resort - Mary Lou's,4432 Fern Resort Road Orillia ON L3V 6H5,,simcoe
Fig and Feta,A-65 Hurontario Street Collingwood ON L9Y 2L7,,simcoe
Fil's Cafe,17-353 Duckworth St Barrie ON L4M 5C2,,simcoe
Fine Thymes Bistro & Bakery,B-13 Taylor Road Bracebridge ON P1L 1S6,,simcoe
Fionn MacCool’s,547 Cundles Rd E Barrie ON L4M 0G9,,simcoe
Fionn MacCool’s,2 Front St N Orillia ON L3V 4R5,,simcoe
Firehouse Subs,502 Holland Street West Bradford ON L3Z 0R7,,simcoe
Firehouse Subs,H3-454 Bayfield St Barrie ON L4M 5A2,,simcoe
"First Class Café, The",1 Georgian Dr Barrie ON L4M 3X9,,simcoe
Fish & Sips,206 Hurontario St Collingwood ON L9Y 2M2,,simcoe
Fishbone Kitchen & Wine Bar,261 Sunseeker Avenue Innisfil ON L9S 0J7,,simcoe
Flapjacks,10-490 Mapleview Dr W Barrie ON L4N 9Z5,,simcoe
Flashback Diner,309 Bayfield Street Barrie ON L4M 3C2,,simcoe
Flippin Eggs,598 Atherley Rd Orillia ON L3V 6P5,,simcoe
Flying Monkeys Craft Brewery,107 Dunlop Street E Barrie ON L4M 1A6,,simcoe
Flynn's at Delawana,42 Delawana Road Honey Harbour ON P0E 1E0,,simcoe
Flynn's Irish Pub,96 Main Street Penetanguishene ON L9M 1T5,,simcoe
"Fork & Plate Family Grill, The",2383-25 Sideroad Alcona ON L9S 2G3,,simcoe
Fornetto,7304 Highway 26 Stayner ON L0M 1S0,,simcoe
Four Seasons Chinese Restaurant,1-2-50 Main Street E Beeton ON L0G 1A0,,simcoe
Fox Lounge Rock Bar and Hot Dogery,16 Dunlop St E Barrie ON L4M 1A3,,simcoe
Freaky Wizard,13A-130 Bell Farm Road Barrie ON L4M 6J4,,simcoe
French's Stand,145 Tecumseth St Orillia ON L3V 1Y5,,simcoe
Fresco Cafe and Catering,105-190 Cundles Rd E Barrie ON L4N 4S5,,simcoe
Fresh A-Fare,530 Welham Rd Barrie ON L4N 8Z7,,simcoe
Fresh A-Fare,531 Bayfield St Barrie ON L4M 4Z9,,simcoe
Fresh Kutz Market & Grill,4-195 Wellington St Bracebridge ON P1L 1C2,,simcoe
Freshii,8-90 Park Pl Boulevard Barrie ON L4N 6P8,,simcoe
Freshii,B-3270 Monarch Dr Orillia ON L3V 8A2,,simcoe
Freshii,5-295 Wellington St Bracebridge ON P1L 1B8,,simcoe
Freshii,H2 - 494 Holland Street West Bradford ON L3Z 0A2,,simcoe
Freshii,3-285 Mill Street Angus ON L0M 1B4,,simcoe
Freshii,1 First Street Collingwood Ontario L9Y 1A1,,simcoe
Freshii,347-Cundles Rd E Barrie ON L4M 0G9,,simcoe
Friday Harbour Beach Club,3740 Sunreef Ave Innisfil ON L9S 2L3,,simcoe
"Friendly Corner Store and Restaurant, The",120 Green Point Road Tiny ON L9M 2H7,,simcoe
Friend's Diner,400 Laclie St Orillia ON L3V 4P5,,simcoe
Friends Pub Grill,7287 Highway 26 E Stayner ON L0M 1S0,,simcoe
Frosty Pint Pub,110 Ferguson Road Gravenhurst ON P1P 1P7,,simcoe
FryDay,8873 Highway 11 N Orillia ON L3V 6H3,,simcoe
"Galley at Driftwood Cove, The",93 Port Severn Road N Port Severn ON L0K 1S0,,simcoe
Gateway Casinos Innisfil,7485 5th Sideroad Innisfil ON L9S 3S1,,simcoe
Georges Country Style Restaurant,119 Colborne St W Orillia ON L3V 2Y8,,simcoe
Georgian Bay Family Restaurant,401 Hume Street Collingwood ON L9Y 2L7,,simcoe
Georgian Bowl,832 Hurontario St Collingwood ON L9Y 3Z1,,simcoe
Georgian Circle Family Restaurant,1-1441 Mosley St Wasaga Beach ON L9Z 2B9,,simcoe
Georgian College Food Lab Room E 109,109-1 Georgian College Drive Barrie ON L4M 3X9,,simcoe
Georgian Grill,7 Tiny Beaches Road N Tiny ON L0L 2J0,,simcoe
Get Roasted Cafe,827 Big Bay Point Road Barrie ON L4N 0G5,,simcoe
Gibby G's,489 Yonge Street Barrie ON L4N 4E1,,simcoe
Gibson & Co.,3-93 Hurontario St Collingwood ON L9Y 2L9,,simcoe
Gidley's Galley,18-2 Poyntz Street Penetanguishene ON L9M 1M2,,simcoe
Giffen's Country Market,55 Station St Glen Huron ON L0M 1L0,,simcoe
Gino's Pizza,412 Holland Street W Bradford ON L3Z 2A4,,simcoe
Globe Deli & Restaurant,478 Elizabeth St Midland ON L4R 1Z8,,simcoe
Gluten Free Me,3-191 Hurontario St Collingwood ON L9Y 2M1,,simcoe
Go 4 Sushi,3-2 Massey Street Angus ON L0M 1B0,,simcoe
Golden Griddle Family Restaurant,45-400 Bayfield St Barrie ON L4M 5A1,,simcoe
Golden Mango Thai Cuisine,3-444 Holland Street W Bradford ON L3Z 0G1,,simcoe
Golden Taste of Asia,316 Holland St W Bradford ON L3Z 1J3,,simcoe
Golden Wok Buffet,16 Front St N Orillia ON L3V 4R5,,simcoe
Grandview Golf Club -,245 Grandview Dr N Huntsville ON P1H 1B2,,simcoe
"Grape and Olive Wine & Martini Bistro, The",400 Memorial Ave Orillia ON L3V 6J3,,simcoe
"Great Canadian Bagel, The",B12-411 Bayfield St Barrie ON L4M 6E5,,simcoe
Green Mango Tree Thai Fusion,6-115 First St Collingwood ON L9Y 1A5,,simcoe
Green Mango Tree Thai Fusion,3-75 Barrie View Drive Barrie ON L4N 8V4,,simcoe
GreeneStone Muskoka,3571 Highway 169 Bala ON P0C 1A0,,simcoe
Griffin Gastropub,9 Chancery Lane Bracebridge ON P1L 2E3,,simcoe
"Grill at Kirrie Glen, The",1838 Highway 118 W Milford Bay ON P0B 1E0,,simcoe
"Grill, The",3279 Port Severn Rd N Port Severn ON L0K 1S0,,simcoe
Grilled Cheese Social Eatery,53 Dunlop St E Barrie ON L4M 1A2,,simcoe
Grillicious Gourmet Food Tap & Grill,Lower-147 Dunlop St E Barrie ON L4M 1A6,,simcoe
Groovy Tuesday's Bistro,73 Collier St Barrie ON L4M 1G7,,simcoe
Grounded Coffee Co.,538 Bay St Midland ON L4R 1L3,,simcoe
Guac Mexi Grill,3-1890 Mosley Street Wasaga Beach ON L9Z 1Z4,,simcoe
Guac Mexi Grill,2-86 Young St Alliston ON L9R 1V2,,simcoe
Guac Mexi Grill,1472 Innisfil Beach Road Innisfil ON L9S 4J1,,simcoe
Guac Mexi Grill,515-975 West Ridge Blvd Orillia ON L3V7W7,,simcoe
Gung Ho Chinese Canadian Restaurant,3-4-438 West St N Orillia ON L3V 5E8,,simcoe
Gustav's Chophouse and Bar/Georgian Bay Hotel,10 Vacation Inn Dr Collingwood ON L9Y 5G4,,simcoe
Hacienda Santa Teresa,22 Holland Street West Bradford L3Z 2A7,,simcoe
Halibut House,P02-36 Young St Alliston ON L9R 1P8,,simcoe
Halibut House Fish & Chips,200-627 Cundles Rd East Barrie ON L4M 0G9,,simcoe
Halibut House Fish & Chips,494 Holland Street West Bradford ON L3Z 0A2,,simcoe
Hangar 26,5195 Highway 26 Clearview ON L0M 1S0,,simcoe
Harbour House,2755 Honey Harbour Road Honey Harbour ON P0E 1E0,,simcoe
Harbour House Grill,727 Harbour St Lefroy ON L0L 1W0,,simcoe
Harbour Street Fish Bar,403-404 10 Keith Ave Collingwood ON L9Y 0W5,,simcoe
Harvey's,A-109 Young Street W Alliston ON L9R 0E9,,simcoe
Harvey's,401 Bayfield St Barrie ON L4M 3C5,,simcoe
Harvey's,481 Holland Street W Bradford ON L3Z 0C1,,simcoe
Harvey's,1-75 Barrie View Dr Barrie ON L4N 8V4,,simcoe
Harvey's,3311 County Road 89 Cookstown ON L0L 1L0,,simcoe
Harvey's,150 Highway 118 W Bracebridge ON P1L 1T4,,simcoe
Harvey's,370 Memorial Ave Orillia ON L3V 6H1,,simcoe
Harvey's,349 Main St Wasaga Beach ON L9Z 0B6,,simcoe
Harvey's,440 First St Collingwood ON L9Y 1B6,,simcoe
Harvey's Swiss Chalet,285 Mill St Angus ON L0M 1B4,,simcoe
Harvey's Swiss Chalet,1466 Innisfil Beach Road Innisfil ON L9S 4J1,,simcoe
Harvey's Swiss Chalet,1215 Muskoka Rd S Gravenhurst ON P1P 1K9,,simcoe
Harvey's Swiss Chalet,150 Hanes Rd Huntsville ON P1H 1M4,,simcoe
Harvey's Swiss Chalet,9340 County Rd 93 Midland ON L4R 4K4,,simcoe
Hasty Tasty Diner,380 Laclie St Orillia ON L3V 4P3,,simcoe
Hawk Ridge Golf & Country Club,1151 Hurlwood Lane Orillia ON L3V 6K8,,simcoe
Hay Caramba Restaurant,54-D-54 Holland Street W Bradford ON L3Z 2A7,,simcoe
Heart of Muskoka Fries,92 Muskoka Rd 10 Port Sydney ON P0B 1M0,,simcoe
Heavenly Cafe,301-10 Keith Ave Collingwood ON L9Y 0W5,,simcoe
"Heights Ski & Country Club, The",1106 Horseshoe Valley Rd W Oro-Medonte ON L4M 4Y8,,simcoe
Heinz Burger Co.,2-120 Anne St S Barrie ON L4N 6A2,,simcoe
Henrietta's Pine Bakery,3 King William Street Huntsville ON P1H 2J2,,simcoe
Heritage Hills Golf Club,367 Line 1 S Shanty Bay ON L0L 2L0,,simcoe
Hermie's Diner,5-575 West Street South Orillia ON L3V7N6,,simcoe
Hero Certified Burgers,444 Holland Street W Bradford ON L3Z 0G1,,simcoe
Hidden Valley Highlands Ski Area,1655 Hidden Valley Rd Huntsville ON P1H 1A4,,simcoe
Hidden Valley Resort,1755 Valley Rd Huntsville ON P1H 1Z8,,simcoe
Higher Grounds,A-69A Dunlop St W Barrie ON L4N 1A5,,simcoe
Hills Maple Leaf Restaurant,181 Memorial Ave Orillia ON L3V 5X7,,simcoe
Hockley General Store and Restaurant,994227 Mono Adjala Townline Adjala-Tosorontio ON L0G 1L0,,simcoe
Hog N' Penny,9 Matchedash Street N Orillia ON L3V 4T4,,simcoe
Holly's Sweets & Eats,L-12 Commerce Park Dr Barrie ON L4N 8W8,,simcoe
Homestead Artisan Bakery,80 Dunlop St E Barrie ON L4M 1A4,,simcoe
Homestyle Cafe,5-500 Muskoka Rd 118 W Bracebridge ON P1L 1T4,,simcoe
Hook and Ladder Family Dining,3119 Muskoka Rd 169 Bala ON P0C 1A0,,simcoe
Hooligans,66 Dunlop St E Barrie ON L4M 1A4,,simcoe
Hooper's,3383 Muskoka St Washago ON L0K 2B0,,simcoe
Hooters,5 Mulcaster St Barrie ON L4M 3L9,,simcoe
Hot Stacks,27 King Street N Cookstown ON L0L 1L0,,simcoe
Hot Wok Chinese Restaurant,477 Grove Street E Barrie ON L4M 6M3,,simcoe
"Hound Lounge Bar and Grill, The",4 North Road Baysville ON P0B 1A0,,simcoe
HQ Restaurant & Tap House,3239 Penetanguishene Road Craighurst ON L4M 4Y8,,simcoe
"Hungry Sumo, The",188 First St Collingwood ON L9Y 1A7,,simcoe
Huntsville Bowl,A-2A Cann St Huntsville ON P1H 1H3,,simcoe
Huntsville Downs Golf & Country Club,182 Golf Course Rd Huntsville ON P1H 1N7,,simcoe
Husky,1-3479 County Road 88 Bradford ON L3Z 2B2,,simcoe
Il Buco Ristorante,101-31 Dunlop St E Barrie ON L4M 1A2,,simcoe
Ilha Azul Bar & Grill,6 Holland Street West Bradford ON L3Z 2A7,,simcoe
In Play,L-M-551 Bryne Dr Barrie ON L4N 9P6,,simcoe
In The Penalty Box,1A-220 Bayview Dr Barrie ON L4N 4Y8,,simcoe
Indian Curry and Grill House,311 Blake St Barrie ON L4M 1K7,,simcoe
Indian Flames Authentic Indian Cuisine & Bar,33 Paris St Alliston ON L9R 1J3,,simcoe
Inn at the Falls,8 Maffafy Court Bracebridge P1L 2A6,,simcoe
Innisbrook Golf Course,211 Lockhart Rd Barrie ON L9J 0B4,,simcoe
Innisfil Creek Golf Course,239 Reive Boulevard Cookstown ON L0L 1L0,,simcoe
Irie Jerk,3-222 Mapleview Dr W Barrie ON L4N 9E7,,simcoe
Iron Horse Bar & Grill,1 Church St Cookstown ON L0L 1L0,,simcoe
Iron Skillet 2.0,1-49 Huron Street Collingwood ON L9Y 1C5,,simcoe
Iron Skillet -The Beach,1531 Mosley St Wasaga Beach L9Z 2B7,,simcoe
"Italian Bakery, The",200 Wellington Street W Barrie ON L4N 1K9,,simcoe
"Italian Eatery,The",6-90 Park Pl Boulevard Barrie ON L4N 6P8,,simcoe
Jack Astor's Bar and Grill,70 Mapleview Dr W Barrie ON L4N 9H5,,simcoe
Jacks Pancake Factory Incorporated,7-8-222 Mapleview Dr W Barrie ON L4N 9E7,,simcoe
Jey's Burritos,4-453 Dunlop Street W Barrie ON L4N 1C3,,simcoe
Jimmy's Family Restaurant,1014 Highway 9 Palgrave ON L0N 1P0,,simcoe
JJ's Caribbean Cuisine,5-110 Little Ave Barrie ON L4N 4K8,,simcoe
Johnny & Roger's Pizza,1-312 Victoria St E Alliston ON L9R 1K4,,simcoe
JoJo's Crepe Cafe,23 Holland St W Bradford ON L3Z 2B4,,simcoe
Jongs Restaurant,7273 Highway 26 Stayner ON L0M 1S0,,simcoe
Journeys Blend Cafe,30 Mountain Rd Collingwood ON L9Y 5H7,,simcoe
JW Marriott The Rosseau Muskoka Resort & Spa - Cottages,1050 Paignton House Rd Minett ON P0B 1G0,,simcoe
JW Marriott The Rosseau Muskoka Resort & Spa - Lower Cabana/ Deck,1050 Paignton House Road Minett ON P0B 1G0,,simcoe
"JW Marriott The Rosseau Muskoka Resort & Spa - Teca ""Simply Italian""",1050 Paignton House Rd Minett ON P0B 1G0,,simcoe
Kabab and Karahi,1-488 Holland Street West Bradford ON L3Z 2B7,,simcoe
Katmanis Thai Restaurant,4-1288 Mosley Street Wasaga Beach ON L9Z 2C9,,simcoe
Kawartha Dairy,647 Atherley Rd Orillia ON L3V 1P1,,simcoe
Kelly's Bistro,34 Victoria St E Alliston ON L9R 1T4,,simcoe
Kelly's Kitchen Pub,5 Manitoba Street Bracebridge ON P1L 2A4,,simcoe
Kelsey's,917 King Street Midland ON L4R 4L3,,simcoe
Kelsey's,371 First St Collingwood ON L9Y 1B3,,simcoe
Kelsey's,27 Mapleview Dr W Barrie ON L4N 9H5,,simcoe
Kelsey's,20-111 Howland Dr Huntsville ON P1H 2P4,,simcoe
Kelsey's,458 Bayfield Street Barrie ON L4M 5A2,,simcoe
Kelsey's,405 Memorial Avenue Orillia ON L3V 5Y1,,simcoe
Kenzington Burger Bar,40 Dunlop St E Barrie ON L4M 1A3,,simcoe
Kenzington Burger Bar,511 Bryne Dr Barrie ON L4N 9P7,,simcoe
Kenzington Burger Bar,85 Mississaga St E Orillia ON L3V 1V6,,simcoe
Kenzington Burger Bar,1-4 Holland Street W Bradford ON L3Z 2A9,,simcoe
KFC,505 Highway 118 W Bracebridge ON P1L 1T1,,simcoe
KFC,14 King William St Huntsville ON P1H 1G5,,simcoe
KFC,350 Winewood Ave E Gravenhurst ON P1P 1B7,,simcoe
KFC,375 King Street Midland ON L4R 3M7,,simcoe
KFC,70 First St Collingwood ON L9Y 1A3,,simcoe
KFC,1-502 Holland Street West Bradford ON L3Z 0A2,,simcoe
KFC / Taco Bell,644 Yonge St Barrie ON L4N 4E6,,simcoe
KFC / Taco Bell,281 Main St Wasaga Beach ON L9Z 2L3,,simcoe
KFC / Taco Bell,315 Bayfield St Barrie ON L4M 3C2,,simcoe
Kimberley's,A-28 Queen St W Elmvale ON L0L 1P0,,simcoe
Kings and Castles,7-649 Bayview Dr Barrie ON L4N 6Z2,,simcoe
Kitchens Pastry and Catering,A-16 Manitoba Street Bracebridge ON P1L 1R9,,simcoe
Kitcho Sushi,240 First St Collingwood ON L9Y 1A9,,simcoe
Knights Inn,69 Main St W Huntsville ON P1H 1W9,,simcoe
KoHyang House Korean & Asian Cuisine,33 Bayfield Street Barrie ON L4M 3A6,,simcoe
Koi Sushi,1-2-660 Atherley Rd Orillia ON L3V 1P2,,simcoe
L.A. Cafe,339 Lafontaine Rd W Tiny ON L9M 0H1,,simcoe
La Baie Creperie,342 King St Midland ON L4R 3M8,,simcoe
La Mexicanada Restaurant,32 Holland St E Bradford ON L3Z 2B5,,simcoe
La Pizzeria,7278 Highway 26 Stayner ON L0M 1S0,,simcoe
Labyrinth Games And Cafe,1-12 Commerce Park Drive Barrie ON L4N 8W8,,simcoe
Lady Muskoka Cruises,300 Ecclestone Dr Bracebridge ON P1L 1G4,,simcoe
Lagoon Harbour Resort & Hotel - Lakeview Restaurant,1 Poplar Crescent Brechin ON L0K 1B0,,simcoe
Lake Country Grill,425 West St N Orillia ON L3V 7R2,,simcoe
"Lake Joseph Club, The",1072 Elgin House Rd Minett ON P0B 1J0,,simcoe
Lake of Bays Brew Pub,59 Main St E Huntsville ON P1H 2B8,,simcoe
Lake St. George Golf Club,3156 South Sparrow Lake Rd Washago ON L0K 2B0,,simcoe
Lakeside Bala Limited,3068 Muskoka Rd 169 Bala ON P0C 1A0,,simcoe
Lakeside Seafood & Grill,9 Harbour St E Collingwood ON L9Y 5C5,,simcoe
Landings of Willow Creek Golf Course,424 Penetanguishene Road Barrie ON L4M 4Y8,,simcoe
Lanterna Ristorante North,2812 Lakeshore Drive Brechin ON L0K 1B0,,simcoe
"Last Class Café, The",1 Georgian Dr Barrie ON L4M 3X9,,simcoe
"Last Shot Bar & Grill, The",1-4171 Innisfil Beach Road Thornton ON L0L 2N0,,simcoe
Lazeez Shawarma,5-176 Victoria Street East Alliston ON L9R 1K6,,simcoe
Lazy Tulip Café,29 Maple Ave Barrie ON L4N 1A2,,simcoe
Le Villageois de Lafontaine / Rendezvous Lafontaine,333 Lafontaine Rd W Tiny ON L9M 0H1,,simcoe
Leacock Cafe,50 Museum Dr Orillia ON L3V 6K5,,simcoe
Lee's Kitchen Chinese & Thai Cuisine,4-346 Bayfield St Barrie ON L4M 3C4,,simcoe
Lee's Tasty House,17 Holland St E Bradford ON L3Z 2A9,,simcoe
Licious Italian Bakery Cafe,2-490 Mapleview Street West Barrie ON L4N 6C3,,simcoe
Lickel Bickle,598 Atherly Rd Orillia ON L3V 1P2,,simcoe
Life's A Slice Pizza,3-200 Main St Stayner ON L0M 1S0,,simcoe
Life's A Slice Pizza,13 Yonge St S Elmvale ON L0L 1P0,,simcoe
Life's a Slice Pizza & Shawarma,670 River Road W Wasaga Beach ON L9Z 2P1,,simcoe
Lilly's Italian Eatery,223 King St Midland ON L4R 3M1,,simcoe
Lily Pad,150 Laguna Parkway Brechin ON L0K 1B0,,simcoe
Limoncello Bistro,41 Maple Ave Barrie ON L4N 1S1,,simcoe
Linda's Eating Place & Coffee Shop,1027 Bayfield St N Midhurst ON L0L 1X1,,simcoe
Linx Kitchen + Social,312 King Street Barrie ON L4N 6L2,,simcoe
Little D's Family Restaurant,7-165 Wellington St W Barrie ON L4N 1L7,,simcoe
Living Water Resorts - Station on the Green Bar & Grill,28 Harbour St W Collingwood ON L9Y 3Z4,,simcoe
"Local Landing, The",1-119 Medora Street Port Carling P.O. Box 278 ON P0B 1J0,,simcoe
"Lockeroom Sports Bar & Grill, The",201 Cundles Rd E Barrie ON L4M 4S5,,simcoe
Log Cabin Restaurant,3394 Muskoka St Washago ON L0K 2B0,,simcoe
Lone Star Texas Grill,140 Park Pl Boulevard Barrie ON L4N 6P1,,simcoe
Lone Wolf Cafe,10 Matchedash Street South Orillia ON L3V 4W3,,simcoe
Loobies Restaurant,2066 Horseshoe Valley Rd W Barrie ON L4M 4Y8,,simcoe
Loretto Tavern,7994 County Rd 1 Loretto ON L0G 1L0,,simcoe
Lot 88 Kitchen and Bar,294 Memorial Ave Orillia ON L3V 5X6,,simcoe
Lumina Resort,1348 Fox Point Rd Dwight ON P0A 1H0,,simcoe
MacLeod's Coffee Shop & Lunch Spot,2-21 High St MacTier ON P0C 1H0,,simcoe
Mac's Sushi,J09B-509 Bayfield St Barrie ON L4M 4Z8,,simcoe
Mad Cravings,8215 Highway 93 Tiny ON L0K 2E1,,simcoe
Mad Dogs Coffee & Vinyl Café,239 Hurontario St Collingwood ON L9Y 2M1,,simcoe
"Mad River Golf Club, The",2008 Airport Rd Creemore ON L0M 1G0,,simcoe
Made In Mexico,I6-465 Holland Street W Bradford West Gwillimbury ON L3Z 0C1,,simcoe
Main Street Local,24 Main St E Huntsville ON P1H 2C8,,simcoe
Malikai Bistro,3 Church St S Alliston ON L9R 1V5,,simcoe
Malones Pint House,118 Bradford Street Barrie ON L4N 3B1,,simcoe
Mandarin,28 Fairview Rd Barrie ON L4N 4P3,,simcoe
Maple Canadian Pub,282 King Street Midland ON L4R 3M6,,simcoe
Maple Orchard Farms,14 Gray Rd Bracebridge ON P1L 1P8,,simcoe
Marigold Unique Flavour,17 Main St E Huntsville ON P1H 2C6,,simcoe
Marigold Unique Flavour,270 Manitoba Street Bracebridge Ontario P1H 1S5,,simcoe
Marina's Pizza & Sports Bar,545 Talbot St Port McNicoll ON L0K 1R0,,simcoe
"Mariner Motor Hotel, The",305 Hume St Collingwood ON L9Y 1W2,,simcoe
Mariposa Market,109 Mississaga St E Orillia ON L3V 1V6,,simcoe
"Market Buffet & Grill, The",147 Mapleview Dr W Barrie ON L4N 9H7,,simcoe
Marlwood Golf and Country Club,31 Marlwood Ave Wasaga Beach ON L9Z 1S8,,simcoe
Martyrs' Shrine,16163 Highway 12 Tay ON L4R 4K6,,simcoe
Marty's Coffee Bistro,2-221 Cundles Rd E Barrie ON L4M 6L5,,simcoe
Mary Brown's,324 Memorial Ave Orillia ON L3V 5X9,,simcoe
Mary Brown's,C2-563 Essa Rd Barrie ON L4N 6A9,,simcoe
Mary Brown's,4-164 Mill St Angus ON L0M 1B2,,simcoe
Mary Brown's,1-450 Holland Street W Bradford ON L3Z 0G1,,simcoe
Mary Brown's,21-22-165 Wellington Street W Barrie ON L4N 1L7,,simcoe
Mary's Lakeside Grill,656 Muskoka Rd 10 Port Sydney ON P0B 1L0,,simcoe
Master Burger,1-25 King St S Cookstown ON L0L 1L0,,simcoe
McArthur House,1074 Cranberry Road Bala ON P0C 1A0,,simcoe
McDonald's,35 Mapleview Dr W Barrie ON L4N 9H5,,simcoe
McDonald's,1105 Bethune Dr S Gravenhurst ON P1P 1K9,,simcoe
McDonald's,40 King William St Huntsville ON P1H 1G3,,simcoe
McDonald's,347 Yonge St Barrie ON L4N 4C9,,simcoe
McDonald's,85 Dunlop St W Barrie ON L4N 1A5,,simcoe
McDonald's,159 Live Eight Way Barrie ON L4N 6P1,,simcoe
McDonald's,40 Depot Dr Bracebridge ON P1L 0A1,,simcoe
McDonald's,L-468 Holland St W Bradford ON L3Z 0A2,,simcoe
McDonald's,30 Dunham Drive Alliston ON L9R 0G1,,simcoe
McDonald's,1-8023 Highway 12 W Orillia ON L3V 0E7,,simcoe
McDonald's,320 Memorial Ave Orillia ON L3V 5X6,,simcoe
McDonald's,285 First St Collingwood ON L9Y 1B2,,simcoe
McDonald's,175 Murphy Road Orillia ON L3V 0B5,,simcoe
McDonald's,105 Highway 118 W Bracebridge ON P1L 1V2,,simcoe
McDonald's,231 Mill St Angus ON L0M 1B0,,simcoe
McDonald's,1269 Mosley St Wasaga Beach ON L9Z 2Y7,,simcoe
McDonald's,24 Yonge Street S Elmvale ON L0L 1P0,,simcoe
McDonald's,9195 County Road 93 Midland ON L4R 4K5,,simcoe
McDonald's,545 Holland Street W Bradford ON L3Z 2A4,,simcoe
McDonald's,137 Young Street W Alliston ON L9R 1V1,,simcoe
McDonald's,16845 Highway 12 Midland ON L4R 0A9,,simcoe
McDonald's,446 Bayfield St N Barrie ON L4M 5A2,,simcoe
McDonald's,637 Cundles Road E Barrie ON L4M 0K4,,simcoe
McDonald's,450 Bayfield St Barrie ON L4M 5A2,,simcoe
McDonald's,10-111 Howland Dr Huntsville ON P1H 2P4,,simcoe
McDonald's,80 Barrie View Dr Barrie ON L4N 8V4,,simcoe
McDonald's - Angus,231 Mills Street Angus ON,,simcoe
McReilly's Pub & Restaurant,82 Dunlop St E Barrie ON L4M 1A4,,simcoe
Memories Restaurant & Bar,19 Keith Ave Collingwood ON L9Y 4T9,,simcoe
Mexhico,37 Dunlop St West Barrie ON,,simcoe
Mexican Bowl,157 Essa Road Barrie ON L4N 3L2,,simcoe
Michael & Marion's,89 Bayfield Street Barrie ON L4M 3A7,,simcoe
Midland Fish & Chips,311 King Street Midland ON L4R 3M5,,simcoe
Midland Golf & Country Club,9536 County Road 93 Midland ON L4R 4K6,,simcoe
Midland Inn & Suites,720 Prospect Boulevard Midland ON L4R 4P4,,simcoe
Midway Diner,151 Bradford St Barrie ON L4N 3B4,,simcoe
Milestone's Grill + Bar,150 Park Pl Boulevard Barrie ON L4N 6P1,,simcoe
Milford Bay Cafe & Corner Store,1010 Beaumaris Rd Milford Bay ON P0B 1E0,,simcoe
"Mill on Main, The",50 Main St E Huntsville ON P1H 2C7,,simcoe
Ming Garden,240 Big Bay Point Rd Barrie ON L4N 0B8,,simcoe
Minho Restaurant & Catering,15 Holland St W Bradford ON L3Z 2A7,,simcoe
Min-Ji's,854 Yonge St Midland ON L4R 2E8,,simcoe
Miss Nelle's Antiques & Cafe,2 Bay St Baysville ON P0B 1A0,,simcoe
Mmm Donuts Cafe & Bakery,11-240 Bayview Drive Barrie ON L4N4Y8,,simcoe
Moguls Billiards Bar & Grill,32 Simcoe Street Collingwood ON L9Y 1H6,,simcoe
Momma's Family Fish and Chips,7-200 Manitoba Street Bracebridge ON P1L 2E2,,simcoe
Mom's Restaurant,200 Pillsbury Drive Midland ON L4R 4K5,,simcoe
Mona's Jerk,3-17 King Street Angus ON L0M 1B0,,simcoe
Montana's BBQ & Bar,79 Balsam St Collingwood ON L9Y 3Y6,,simcoe
Montana's BBQ & Bar,66 Barrie View Dr Barrie ON L4M 4S7,,simcoe
Montana's BBQ & Bar,3250 Monarch Dr Orillia ON L3V 8A2,,simcoe
Montana's BBQ & Bar,407 Cundles Rd E Barrie ON L4M 0G9,,simcoe
Montana's BBQ & Bar,146 Young St Alliston ON L9R 0E9,,simcoe
Monte Carlo Inn - Scarpaccio Grill & Wine Bar,81 Hart Dr Barrie ON L4N 5M3,,simcoe
Moon River Lookout,1002 Walker St Bala ON P0C 1A0,,simcoe
"Moose Café & Grill, The",2803 Highway 60 Dwight ON P0A 1H0,,simcoe
Moose Delaney's Sports Grill,3 Cann Street Huntsville ON P1H 1H3,,simcoe
Moose Winooski's,D3-407 Bayfield St Barrie ON L4M 6E5,,simcoe
Mottbora Come and Taste,14 Main St Huntsville ON P1H 2C9,,simcoe
Moxie's Grill & Bar,N51-509 Bayfield St Barrie ON L4M 4Z8,,simcoe
Mr Greek,1-90 Park Pl Boulevard Barrie ON L4N 6P8,,simcoe
Mr. Gigi's Restaurant,10 Main St W Beeton ON L0G 1A0,,simcoe
Mr. Sub,11-222 Mapleview Dr W Barrie ON L4N 9E7,,simcoe
Mr. Sub,13-1070 Innisfil Beach Rd Alcona ON L9S 4T9,,simcoe
Mr. Sub,3-115 First St Collingwood ON L9Y 1A5,,simcoe
Mr. Sub,7-29 Anne street south Barrie ON L4N 2C5,,simcoe
Mr. Sub,1-4 Pine River Rd Angus ON L0M 1B2,,simcoe
